row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSG00000138092	948.679341145086	1.32316875413426	0.116690317596311	11.3391477664133	8.39580770004193e-30	1.15489656200647e-27	CENPO
ENSG00000095970	578.666376241998	2.76391667098301	0.243871691384086	11.3334871107692	8.95664164602604e-30	1.22342714176103e-27	TREM2
ENSG00000156787	731.020702559753	1.35013827388118	0.119271029954924	11.3199179582119	1.04569736160089e-29	1.4184449002882e-27	TBC1D31
ENSG00000156970	1594.17054338958	1.94244731670051	0.171665212134177	11.3153229623615	1.10195768542085e-29	1.48445099788451e-27	BUB1B
ENSG00000179051	11325.4345262781	1.23921222369033	0.109983576468627	11.2672479244555	1.90429277293289e-29	2.54770895436288e-27	RCC2
ENSG00000183091	1662.6312646913	4.08879791957146	0.363092320205397	11.2610421428315	2.0432794443185e-29	2.71505968611382e-27	NEB
ENSG00000075702	1142.60540518989	1.9669055526915	0.174895940469823	11.2461475515543	2.41929748578593e-29	3.19298228309842e-27	WDR62
ENSG00000090889	1522.68214109506	1.93421636771887	0.172019069571074	11.2441973587102	2.47336171198656e-29	3.24242780672708e-27	KIF4A
ENSG00000146410	423.321272307595	1.97689763977675	0.175999546967966	11.2324018659921	2.82687851609083e-29	3.68116120365348e-27	MTFR2
ENSG00000117640	2014.576025416	-1.0095159887031	0.089905983081841	-11.2285740514527	2.95204151265978e-29	3.81869052097904e-27	MTFR1L
ENSG00000130826	4887.84281162928	1.2597105145137	0.112241567801852	11.2232084706582	3.13679337372467e-29	4.0074298183763e-27	DKC1
ENSG00000148180	32794.2791466163	-1.92797960950759	0.171786008699305	-11.22314689133	3.13897897000754e-29	4.0074298183763e-27	GSN
ENSG00000144395	173.372081332269	2.28888205818737	0.204085831267539	11.2152913505634	3.43054825600733e-29	4.324128550494e-27	CCDC150
ENSG00000198901	3139.02688598845	1.72125220841776	0.153473968055582	11.2152714250171	3.43132097131301e-29	4.324128550494e-27	PRC1
ENSG00000149968	2366.4674695479	4.81234052607487	0.429158595576881	11.2134315278156	3.50342169812609e-29	4.38668820701903e-27	MMP3
ENSG00000213639	13981.2336447105	-0.965570276320037	0.0861692373170023	-11.2055103002463	3.83139405194684e-29	4.76679108386482e-27	PPP1CB
ENSG00000138778	1796.78216800072	1.95922365126604	0.17495080809313	11.1987116414067	4.13706107360254e-29	5.11450721206826e-27	CENPE
ENSG00000111602	2647.4532085937	1.50015782324713	0.134003507333739	11.1949146189954	4.318180404641e-29	5.30484388955048e-27	TIMELESS
ENSG00000135119	590.957297904854	2.11836546326023	0.189307435667868	11.1900805997754	4.56018923861302e-29	5.56713602486426e-27	RNFT2
ENSG00000101003	1273.8967900311	1.86150586468964	0.166831672162688	11.157988411663	6.545587183269e-29	7.90692046634044e-27	GINS1
ENSG00000179772	326.219823380848	2.57962003200484	0.231193834735384	11.1578236286334	6.55772853912431e-29	7.90692046634044e-27	FOXS1
ENSG00000095752	395.201644669309	4.06263610155049	0.364387872970132	11.1492077615972	7.22467336694905e-29	8.65764078997643e-27	IL11
ENSG00000118785	11754.9127145002	4.02263313360287	0.360870824282414	11.1470167797627	7.4047436384545e-29	8.81932057865437e-27	SPP1
ENSG00000129810	677.568918028568	1.90780232655888	0.171214091534295	11.1427880115623	7.76497777033426e-29	9.1923218659357e-27	SGO1
ENSG00000108576	155.876777649826	-3.84388014253633	0.345134679371113	-11.1373338359983	8.25538283107435e-29	9.71399956863706e-27	SLC6A4
ENSG00000197766	3217.48404336481	-2.98130808231303	0.268023139924781	-11.1233234680771	9.66049279362133e-29	1.12993057328027e-26	CFD
ENSG00000106484	3471.95233205074	2.09937924079765	0.188806981520382	11.1191822669493	1.01195235469917e-28	1.17657531811541e-26	MEST
ENSG00000066279	2586.57007638603	2.02972794846454	0.182675870590832	11.111089504595	1.10799313405657e-28	1.27310171173739e-26	ASPM
ENSG00000092841	39126.9114505634	-1.41226532749988	0.127104140761008	-11.1110882701716	1.10800845233889e-28	1.27310171173739e-26	MYL6
ENSG00000151729	2248.07583697113	-1.97361512184322	0.177889349341287	-11.0946221859341	1.33221727255378e-28	1.52176608098205e-26	SLC25A4
ENSG00000197172	570.926702107662	8.88471525508135	0.801464986460208	11.0855937628942	1.47369408190301e-28	1.67358526173322e-26	MAGEA6
ENSG00000163808	905.159007390951	1.83254538273083	0.165318404581524	11.0849447608064	1.48442014669319e-28	1.67602189163919e-26	KIF15
ENSG00000144554	1300.46725238479	1.59526211735946	0.144469600848379	11.0421992446264	2.39108025667126e-28	2.68419371572182e-26	FANCD2
ENSG00000151576	1513.48776970922	0.921885578318966	0.0834979161660401	11.0408213839223	2.4280336651148e-28	2.7101018046107e-26	QTRT2
ENSG00000253293	894.423620465211	3.53216389378779	0.320097493755438	11.0346502634177	2.60061305241635e-28	2.8862372018664e-26	HOXA10
ENSG00000114166	1832.41214717537	-1.61569683494202	0.146493029311267	-11.029172121965	2.76397622686567e-28	3.05021173103769e-26	KAT2B
ENSG00000123091	5375.39749926484	-0.963394018920142	0.0873966391372846	-11.0232387472798	2.95241216733227e-28	3.23985768901692e-26	RNF11
ENSG00000164935	43.8940374690463	3.66704569547408	0.333320992191807	11.0015444012716	3.75642581007814e-28	4.09912096917633e-26	DCSTAMP
ENSG00000149554	1387.26754403881	1.47746237112626	0.134497308008102	10.9850702070354	4.50887887730477e-28	4.89288506168856e-26	CHEK1
ENSG00000196932	147.885699342903	1.84458399515389	0.168068911237486	10.9751647795674	5.03140383806705e-28	5.42974647342341e-26	TMEM26
ENSG00000008300	1536.96218202882	2.52024179064899	0.230469425911222	10.9352543431067	7.81864267010854e-28	8.39129380633132e-26	CELSR3
ENSG00000142945	1921.43305910451	1.77780606011601	0.16265829810573	10.9296979054854	8.31246894956868e-28	8.87253857879372e-26	KIF2C
ENSG00000117650	1350.20450143058	2.0550590837541	0.188259441827968	10.916101013579	9.65522208310614e-28	1.024975287768e-25	NEK2
ENSG00000146143	949.714483628277	1.05609626780181	0.0967558160845979	10.9150675436236	9.76566827669109e-28	1.02555267983122e-25	PRIM2
ENSG00000135451	1518.60313640343	1.99530827927813	0.182799694567347	10.9152714067748	9.74378281029203e-28	1.02555267983122e-25	TROAP
ENSG00000164096	5155.61387457515	-1.2356472258986	0.113229571321611	-10.9127607874531	1.0016729923679e-27	1.04629297111883e-25	C4orf3
ENSG00000163975	2637.5657888247	2.88698330699093	0.264617004474177	10.9100445480731	1.0320576167833e-27	1.0722968845015e-25	MELTF
ENSG00000135094	816.675056400679	2.4902939746703	0.228649083003321	10.8913359369744	1.267669031949e-27	1.31012588365396e-25	SDS
ENSG00000138311	185.816937855758	-3.7018998786378	0.34002578699239	-10.8871150961284	1.32779919638865e-27	1.36504745805577e-25	ZNF365
ENSG00000181544	144.510378411724	1.79662988372275	0.165053785903107	10.8851176838648	1.35723209762741e-27	1.38800076245844e-25	FANCB
ENSG00000115556	369.807901300696	-1.99931024933243	0.183912122037352	-10.8710085402982	1.58439643371608e-27	1.61187580936334e-25	PLCD4
ENSG00000097046	687.246411925679	1.66902408906658	0.153634629048561	10.8635930545257	1.71851599043129e-27	1.73926284150748e-25	CDC7
ENSG00000213186	671.830089893069	1.40449820412525	0.129363106222006	10.8570228803483	1.84671864640533e-27	1.85937914021831e-25	TRIM59
ENSG00000116044	9996.28846447234	-0.989905629963224	0.091206105839465	-10.8535017568406	1.91928393065665e-27	1.92253194961622e-25	NFE2L2
ENSG00000146263	1161.9134851768	1.37028583809653	0.126287720762482	10.8505073163346	1.98321503165746e-27	1.97643567415129e-25	MMS22L
ENSG00000091651	590.726300359102	1.82926345873341	0.168660387128528	10.8458393217099	2.08711301394146e-27	2.06942022849333e-25	ORC6
ENSG00000175832	2914.32045447565	2.61952380385141	0.242027725853908	10.8232385137255	2.67166799261547e-27	2.63564095453323e-25	ETV4
ENSG00000115507	497.142774273702	2.19793231706533	0.203507669759102	10.8002431538187	3.43293242099125e-27	3.36962155674483e-25	OTX1
ENSG00000128059	1249.26076440925	1.38365640329409	0.128177456921615	10.794849863032	3.640570524406e-27	3.55556320266112e-25	PPAT
ENSG00000276043	1540.16631803408	1.89059354650895	0.17518347240991	10.7920771320549	3.75211783003311e-27	3.64627450617098e-25	UHRF1
ENSG00000196335	393.190835902349	3.47984339677701	0.322602101133324	10.7867970622388	3.97399037699213e-27	3.84277000167264e-25	STK31
