"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"231","HP_LIPOATROPHY",-0.279654359126175,-0.0336619187567871,-5.69505972553262,1.9619130843952e-08,2.68128121534011e-07,8.94702081827917
"330","GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX",-0.366868769617306,-0.00699778129608199,-5.58574515465837,3.58133595889291e-08,4.71968917439815e-07,8.37517470809487
"324","HP_ABNORMAL_LDL_CHOLESTEROL_CONCENTRATION",-0.281066995143099,-0.0129094197101113,-5.54211380117444,4.54122914298787e-08,5.77832259918112e-07,8.14970090280337
"6","HP_LIPID_ACCUMULATION_IN_HEPATOCYTES",0.293139759665154,-0.0360583469649226,5.52297774239436,5.03719589293749e-08,6.19575094831312e-07,8.05131178894768
"281","GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS",0.271759463576198,0.00303803577243717,5.4340149417556,8.12338840564433e-08,9.66945265058954e-07,7.59792214633789
"259","GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.335573968382561,0.00971694677583549,5.42383294732109,8.57649856655018e-08,9.88977490955317e-07,7.54645335822514
"285","GOBP_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION",-0.527740776836831,-0.0247764932604723,-5.38177066351536,1.07224538852213e-07,1.19896529807475e-06,7.33475603650536
"166","GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS",0.474577095729596,-0.0330941518074884,5.30788999634653,1.58159652647286e-07,1.71649740667202e-06,6.96652323086312
"337","GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS",0.345471412168387,-0.0280900099927447,5.28023103608712,1.82718338813479e-07,1.91657188643497e-06,6.82985171029353
"251","GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS",0.442692847764017,-0.0256159232027871,5.27579895478444,1.86982623066826e-07,1.91657188643497e-06,6.80801155213025
"192","GOBP_MEDIUM_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS",0.458028697596361,-0.0346572865336136,5.24894203038503,2.14961757840081e-07,2.1200084031036e-06,6.67602319407679
"81","GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS",0.504308473045132,-0.0113720223511557,5.24594863863443,2.18320648558095e-07,2.1200084031036e-06,6.6613500125589
"317","HP_HYPERCHOLESTEROLEMIA",-0.249460829545462,-0.0147633985972821,-5.21006259869987,2.62764439940003e-07,2.48615585481695e-06,6.48603334909593
"186","GOBP_REGULATION_OF_FATTY_ACID_OXIDATION",-0.297748113972426,-0.0242252651064796,-5.20431640458501,2.70650294153202e-07,2.49674896356329e-06,6.45806257251194
"12","GOBP_N_TERMINAL_PROTEIN_LIPIDATION",-0.471463601522324,-0.0313728882763714,-5.15290040993155,3.52192939531105e-07,3.16973645577995e-06,6.20903404297069
"44","GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT",-0.279117663680019,-0.0124761093529008,-5.13981168126527,3.76480024117693e-07,3.30764592617687e-06,6.14599936865485
"48","GOBP_PHOSPHOLIPID_EFFLUX",0.395543858630917,0.0218820825679961,5.07225012217604,5.29955826574305e-07,4.54776046525392e-06,5.82295090722828
"212","GOMF_MEDIUM_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY",-0.451271832869875,-0.0497019152288595,-5.03200751200229,6.48481870848475e-07,5.43840478052471e-06,5.63238403839155
"194","GOBP_FATTY_ACID_HOMEOSTASIS",0.355167306332886,-0.0196199224281052,5.01548207161287,7.04242719243627e-07,5.77479029779774e-06,5.55453062255901
"36","GOBP_GALACTOLIPID_BIOSYNTHETIC_PROCESS",0.469344406579495,-0.0152336907127237,5.00452386618827,7.4374280543832e-07,5.87653241471444e-06,5.50303435161655
"136","GOMF_LYSOPHOSPHOLIPID_ACYLTRANSFERASE_ACTIVITY",0.319720969176695,-0.0454372265288936,5.00324185739538,7.48501418676365e-07,5.87653241471444e-06,5.49701649909409
"316","HP_ABNORMAL_CIRCULATING_CHOLESTEROL_CONCENTRATION",-0.220671899725841,-0.0208115695130717,-4.96331045769918,9.12356253439453e-07,7.01373869831579e-06,5.31028231414471
"114","GOBP_LIPID_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER",0.466840782519502,-0.0263404472412501,4.94622536350569,9.92589022798454e-07,7.47480304923734e-06,5.23080493913207
"122","GOMF_PHOSPHOLIPID_BINDING",-0.201070108497196,-0.0231164597649534,-4.94077470757408,1.01958860661915e-06,7.52456391684931e-06,5.20550216228533
"7","HP_INCREASED_MUSCLE_LIPID_CONTENT",0.292669546079823,-0.00621456638634288,4.93279406280474,1.06040265448508e-06,7.53664945447311e-06,5.16850096265794
"125","GOMF_LIPID_BINDING",-0.190777878638012,-0.0162188838880278,-4.9324733652245,1.06207526187697e-06,7.53664945447311e-06,5.16701523792286
"62","GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS",0.297370345429015,0.000203484733796414,4.92461689881524,1.10385510345321e-06,7.68533081460816e-06,5.13064556098836
"341","GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS",0.280981103535087,-0.0237990292988445,4.90908747514125,1.19115249559526e-06,8.13954205323428e-06,5.05891229725876
"137","GOMF_PROTEIN_LIPID_COMPLEX_BINDING",-0.308500841889489,0.00395924809844683,-4.89184174079055,1.29590097610115e-06,8.69431745784226e-06,4.97949494377268
"189","GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.378352815193827,-0.0236459494324844,4.84463607451658,1.63006869649802e-06,1.07409883751387e-05,4.76342525320922
"95","GOBP_NEGATIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY",-0.39606899626278,-0.0353013045612165,-4.83713054867761,1.69033029245805e-06,1.07855836687712e-05,4.72924859947158
"345","GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT",0.565644271153327,-0.00895031586820223,4.83652374596523,1.6952949940074e-06,1.07855836687712e-05,4.72648763508866
"249","GOBP_POSITIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",-0.480930712765714,-0.0196818647338646,-4.8282010177544,1.76482365834274e-06,1.0859365294239e-05,4.6886512428267
"308","GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING",-0.359417701118011,0.0025325398131569,-4.82809222603632,1.7657504543478e-06,1.0859365294239e-05,4.68815705640108
"21","GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS",-0.280242423558446,-0.0151678906188367,-4.79744967394418,2.04633591160742e-06,1.23786549407072e-05,4.54937168025249
"258","GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE",0.270066583116468,-0.0100701104555549,4.78988791750606,2.12191863419968e-06,1.26288383228981e-05,4.51524848557706
"185","GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",-0.25589113579687,0.0160286128039946,-4.77659069618342,2.26139631595373e-06,1.32453212791576e-05,4.45536382542885
"357","GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS",0.376118357291182,0.0334671740877557,4.76007245537429,2.44698155446438e-06,1.41083780249587e-05,4.38118707692716
"53","GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY",-0.265304098248395,-0.0230989742338217,-4.73485788047571,2.75882049249964e-06,1.56616117189595e-05,4.26841609409373
"362","GOBP_CELLULAR_TRIGLYCERIDE_HOMEOSTASIS",-0.430634773238793,0.00749127726292708,-4.68338088946984,3.5183708413804e-06,1.96708915222631e-05,4.03990673903044
"255","GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING",0.330298814764505,0.00871236543240385,4.67494260570898,3.66067392736946e-06,2.01610250626766e-05,4.0026691637657
"55","GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS",0.205040130833401,-0.0136464102389157,4.61908998827075,4.75190976544769e-06,2.578609858015e-05,3.7577640681393
"270","GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS",-0.438644856315136,-0.00475634139868475,-4.61482437059602,4.84701154178478e-06,2.5920974766936e-05,3.73917215076525
"250","GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN",-0.453855566404325,0.0156784781019677,-4.58306205094323,5.61489070711609e-06,2.95984952989405e-05,3.60123564885757
"272","GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY",0.40943674753773,0.0130991041863539,4.57337958238437,5.87132221256717e-06,3.05143365695392e-05,3.55936279548956
"25","GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS",0.244697179816622,-0.0280519955194842,4.55079823972084,6.51376289804835e-06,3.33830348524978e-05,3.46202708267485
"306","GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY",-0.353398841333981,-0.0265083435013809,-4.48821728426773,8.66591306628694e-06,4.3804409883012e-05,3.19461713029771
"296","GOCC_LOW_DENSITY_LIPOPROTEIN_PARTICLE",0.357677147605487,-0.025802863587383,4.47610298173642,9.15472956619503e-06,4.56499352692698e-05,3.14325067526756
"178","GOBP_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS",0.442146558489897,-0.0216156926051234,4.45620170068197,1.00155784795124e-05,4.92766461192009e-05,3.05914710613271
"197","GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL",-0.394046908353104,-0.029366768473908,-4.4354122515598,1.09974025420371e-05,5.33952833948909e-05,2.97166328017641
"40","GOBP_LIPID_MODIFICATION",-0.182940703336998,-0.028390943467847,-4.42639197447098,1.14514823136848e-05,5.48778827759702e-05,2.9338238729592
"105","GOBP_LIPID_EXPORT_FROM_CELL",-0.213655248969726,-0.0183036808389339,-4.4078555900925,1.24415665015001e-05,5.88581799878656e-05,2.85629076385091
"148","HP_ABNORMAL_CIRCULATING_FATTY_ACID_ANION_CONCENTRATION",0.299970747667019,-0.0177214108006291,4.36263650236659,1.52120709894034e-05,7.10538505707576e-05,2.6684256625535
"31","GOBP_AMINOPHOSPHOLIPID_TRANSPORT",-0.403572772517828,-0.0149448197328229,-4.35376824601898,1.58205660382641e-05,7.29723608514932e-05,2.63179441411411
"217","GOMF_FATTY_ACID_DERIVATIVE_BINDING",0.281895747404328,-0.0155106351697209,4.35031789077106,1.60635414276201e-05,7.31783553924915e-05,2.61756120266669
"123","GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING",-0.22862630607369,-0.0186882135897611,-4.31022541382151,1.9161442428431e-05,8.62264909279397e-05,2.45294828119935
"150","HP_NEOPLASM_OF_FATTY_TISSUE",-0.254675630552218,-0.0236610086522903,-4.27715013647095,2.21388769982399e-05,9.8424645931934e-05,2.31822143038518
"46","GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT",0.386545976731041,-0.00818581178762873,4.25351092432511,2.45321278770258e-05,0.000107766133174078,2.22252708991602
"190","GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS",0.24590998940768,-0.0351418277764928,4.21392749578659,2.91012584642409e-05,0.000126333698509469,2.06340316925075
"92","GOBP_NEGATIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",0.366601540912753,-0.0381080844225116,4.18982602619522,3.22691089801644e-05,0.000137666594344019,1.9672005944685
"265","GOBP_LIPOPROTEIN_CATABOLIC_PROCESS",0.290558818063668,-0.036991800728224,4.18846129319384,3.24579775282647e-05,0.000137666594344019,1.96176868705193
"93","GOBP_CELLULAR_SPHINGOLIPID_HOMEOSTASIS",0.412683305380802,-0.0320057654378352,4.18503553730798,3.29367255653903e-05,0.000138109678791239,1.94814082883845
"319","HP_HYPOCHOLESTEROLEMIA",0.323329995337254,-0.0224775929798896,4.16970936345235,3.51621157624858e-05,0.000145784502430981,1.88730077923581
"33","GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING",-0.276116084066163,0.00411542596144232,-4.16432337965737,3.59776244918287e-05,0.000147162584326724,1.86596997760149
"90","GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",0.281495528459,-0.0222432133052494,4.16227726140488,3.62921278420918e-05,0.000147162584326724,1.85787327048576
"252","GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_CATABOLIC_PROCESS",0.400725423783845,-0.0242397608525377,4.13204159135499,4.12557787825133e-05,0.000165471547508124,1.73866402913009
"88","GOBP_CELLULAR_RESPONSE_TO_LIPID",-0.171966038235549,-0.0192067472091669,-4.12739253108436,4.2074056807091e-05,0.000166938999589426,1.7204068925831
"218","HP_MULTIPLE_LIPOMAS",-0.239552980253658,-0.0360412163027866,-4.0521282953992,5.76719102955057e-05,0.000226392924457889,1.42753533539708
"94","GOBP_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY",-0.265281611132265,-0.0223478893197117,-4.03893584372625,6.09183924951426e-05,0.00023661986137587,1.37672397396952
"216","GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY",-0.414154290614456,-0.0263734076287441,-3.97252006180887,8.00728382305943e-05,0.000307779971948847,1.12329836626549
"275","GOBP_CELLULAR_RESPONSE_TO_BACTERIAL_LIPOPROTEIN",-0.437252620304013,0.012908025327475,-3.96541448386709,8.24307833207222e-05,0.000313576897374706,1.09642054508083
"175","GOBP_FATTY_ACYL_COA_METABOLIC_PROCESS",0.213201558411962,-0.0348320454547526,3.9104270293712,0.000103034116404233,0.000387954989317978,0.889963210767818
"356","GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS",-0.379797139205352,0.0150662325111949,-3.9031204618705,0.000106113181457924,0.000395512767252263,0.862735302882008
"4","HP_ABNORMAL_GLYCOSPHINGOLIPID_METABOLISM",0.437799560665262,-0.0133844579461289,3.88172733935447,0.000115636769893124,0.000426699680905628,0.783291432297378
"87","GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",-0.301306575026974,0.0164152683980703,-3.82622791060992,0.000144251464772831,0.000527017727734401,0.579124352621728
"99","GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING_BY_LIPID",0.359153194699611,-0.0317280700506218,3.81212867619098,0.000152520405924482,0.000551764997903272,0.52770181620758
"214","GOMF_LONG_CHAIN_FATTY_ACID_BINDING",0.286107710028941,-0.0374264312558907,3.74774921669948,0.000196292210594447,0.00070322160882865,0.29519145635063
"314","GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING",-0.222016494682911,-0.00831529985172788,-3.73737017088915,0.00020437166546746,0.000725126389975891,0.25805953964979
"91","GOBP_POSITIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",0.319790421986343,-0.0170947180344961,3.71719408239038,0.000220981638531864,0.000768812194236824,0.186158402531925
"300","GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE",0.251601695069735,0.0292638049552912,3.71491625475517,0.000222934701309865,0.000768812194236824,0.178064236215498
"368","GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE",0.251601695069735,0.0292638049552912,3.71491625475517,0.000222934701309865,0.000768812194236824,0.178064236215498
"112","GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION",-0.191184114852525,-0.0138866263609288,-3.68632071761813,0.00024887646363723,0.000850327917427201,0.0768533538004821
"198","GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS",0.172697707357652,-0.0217032565294954,3.67154113582626,0.00026337236095257,0.000891600010931177,0.0248347950173411
"340","GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT",0.360337236967486,-0.0218111698854423,3.65544627445713,0.000280059188497217,0.000939471277777027,-0.0315863733307022
"348","HP_HYPOTRIGLYCERIDEMIA",0.307464271242998,0.0105475641686851,3.63726117660295,0.000300106521055036,0.000997651407831605,-0.0950504005163912
"332","GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE",-0.327884867203993,-0.0304842968562665,-3.60799553486648,0.000335221054706859,0.00110443365345385,-0.196549945304921
"20","GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS",0.18958179879688,-0.0255027320786088,3.60327185873969,0.000341237847182823,0.00111430766026957,-0.212859276680216
"67","GOBP_LIPID_PHOSPHORYLATION",-0.192542683893436,-0.0352505959925265,-3.59449671870272,0.000352684962183112,0.00114158553548744,-0.243102829162564
"237","GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.390398396253903,0.0267277561838496,3.57200262662965,0.000383694320797806,0.00123115829890774,-0.320306947896293
"312","GOMF_APOLIPOPROTEIN_RECEPTOR_BINDING",0.318733766896974,-0.0108100141858408,3.56938157930147,0.000387469309366478,0.00123255323410543,-0.32927275972065
"59","GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS",-0.166742936508282,-0.0109988573803812,-3.56591760618949,0.000392511729245718,0.00123792160762111,-0.341112313547946
"58","GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS",-0.157375828746186,-0.0112647510722364,-3.5472884864261,0.00042070054346615,0.00131558051304245,-0.404596461541816
"280","GOBP_LAMELLIPODIUM_MORPHOGENESIS",-0.255650249956491,-0.0152637154303611,-3.49777040750177,0.000505116473375204,0.00156628553508782,-0.571796535534746
"70","GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",-0.170018460614652,0.00232618488328847,-3.48439722507173,0.000530492290030764,0.0016312637918446,-0.61656569469274
"160","GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE",-0.326896388018235,-0.024527558010653,-3.45750195340675,0.000585172820083248,0.00178453529430346,-0.70610489516945
"247","GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",-0.246102150893445,-0.0123908027521026,-3.43705767427904,0.000630209678196494,0.0019061259938894,-0.773722574784223
"35","GOBP_GALACTOLIPID_METABOLIC_PROCESS",0.307435627543235,-0.00563202994710508,3.42132231448301,0.000667052915149137,0.00200115874544741,-0.825503948032523
"131","GOMF_GLYCOSPHINGOLIPID_BINDING",-0.283048426384843,0.00149119361693623,-3.39831077705518,0.000724561062144383,0.00215615348331675,-0.90081893759079
"326","GOBP_CHOLESTEROL_CATABOLIC_PROCESS",-0.26665299489503,-0.011617566688715,-3.38156563942111,0.000769276010135845,0.00227090278192101,-0.95531772428715
"49","GOBP_RESPONSE_TO_LIPID",-0.136934322322439,-0.0146537665697789,-3.36939459922365,0.000803374274563771,0.00235273894693676,-0.99476736759548
"344","GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX",0.358947849636353,-0.0111625829351334,3.36157248009761,0.000826025383757718,0.00240002650871337,-1.02004884019995
"163","GOBP_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE",-0.267029121661622,-0.0339516829396629,-3.34837695853683,0.000865587601098687,0.00249532675629231,-1.06256943454177
"98","GOBP_INTESTINAL_LIPID_ABSORPTION",-0.208935418831613,0.030417264549464,-3.32993766062291,0.000923827827001675,0.00264257727258619,-1.12171801299738
"3","HP_ANTIPHOSPHOLIPID_ANTIBODY_POSITIVITY",0.289989328202287,-0.0203911547639311,3.30065566842101,0.00102384160626128,0.00290613502084934,-1.21500161698178
"45","GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT",0.154985914984198,-0.01248847055466,3.28646039497792,0.00107586045856507,0.00302391229861304,-1.25993814496134
"16","GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS",0.147017917493311,-0.0233976486790794,3.28490025482408,0.0010817247247071,0.00302391229861304,-1.26486555111439
"245","GOBP_LAMELLIPODIUM_ASSEMBLY",-0.171410276215243,-0.0182734597750085,-3.2585204194161,0.00118547849218048,0.00328903431289171,-1.34784014412534
"141","GOMF_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY",-0.207650824708945,-0.0173865574197941,-3.25606509640967,0.00119559031060152,0.00329233451202957,-1.35553028963887
"367","GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS",-0.267761071291302,0.000555561540491445,-3.24993883000863,0.00122116963503207,0.00333786366908766,-1.37469359152584
"127","GOMF_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY",-0.286797232926022,0.0135611338169594,-3.2250581961158,0.0013303511221548,0.00360955561819943,-1.45216416119661
"200","GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS",0.15585392608375,-0.0240819522078896,3.20895226974494,0.00140576956159775,0.00376419199585703,-1.50200700377139
"165","GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID",0.298749716079956,-0.0282626764401626,3.20854090758453,0.00140774660007661,0.00376419199585703,-1.50327689075118
"266","GOBP_DETECTION_OF_BACTERIAL_LIPOPROTEIN",-0.357641603448586,0.0191116756685636,-3.19261284334931,0.00148630391982394,0.00393134683882463,-1.55232654319549
"172","GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE",0.242259141958608,-0.013010603956163,3.19157354681382,0.00149156790632913,0.00393134683882463,-1.55551882029348
"311","GOMF_APOLIPOPROTEIN_A_I_BINDING",0.309302594268903,-0.038279424228786,3.17670444868893,0.0015687892588796,0.00410555486898277,-1.60108056259496
"47","GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER",-0.282388593798071,-0.0154819111090741,-3.16911752228232,0.00160959792978452,0.00418268757810204,-1.62424923788264
"277","GOBP_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS",-0.225571749030808,-0.0110532248643338,-3.16448950769248,0.00163496991224591,0.00421890837495622,-1.63835584073183
"366","GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS",0.207339425256275,-0.00264205630893723,3.15446464430523,0.0016911990627825,0.00431668057882512,-1.66884427752922
"264","GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS",0.149755466580748,-0.0418898478355808,3.15357808950268,0.00169625659601529,0.00431668057882512,-1.67153604573675
