"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"250","GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN",0.671920904828754,0.0374080383073181,12.2684471013152,4.14154342051441e-31,3.92747699547339e-30,59.7813493851823
"190","GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS",-0.405033361169148,-0.0348867202340433,-12.268217455695,4.15099194643529e-31,3.92747699547339e-30,59.779093016168
"156","GOBP_FATTY_ACID_BETA_OXIDATION",-0.474193597170467,-0.0236706753129489,-12.0568151235109,3.34575795274946e-30,3.08646171141138e-29,57.712905157856
"283","GOBP_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS",0.564966990536451,0.0243617740980361,12.0072630793771,5.43955998247019e-30,4.89560398422317e-29,57.2317892911836
"57","GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS",-0.264172142958359,-0.0344657022034141,-11.9843197605921,6.80946787081539e-30,5.98260391507352e-29,57.0094407431032
"270","GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS",-0.665831252985684,-0.0371655430641704,-11.9605752082999,8.58913973364036e-30,7.37068037607742e-29,56.7796049668887
"52","GOBP_LIPID_OXIDATION",-0.427901726169792,-0.0162571370962458,-11.9232020327829,1.23713186428023e-29,1.03750376799865e-28,56.4184247266376
"343","GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS",-0.682559046732153,-0.044357948782168,-11.9137666077885,1.35636104609248e-29,1.11221605779583e-28,56.3273505855714
"152","GOBP_FATTY_ACID_ALPHA_OXIDATION",-0.660022488460494,-0.0202312975808525,-11.8833768577135,1.82366542314355e-29,1.46289682856515e-28,56.0343235665483
"275","GOBP_CELLULAR_RESPONSE_TO_BACTERIAL_LIPOPROTEIN",0.727479073897902,0.0342938428974004,11.8463554511722,2.61396192005474e-29,2.0522381882983e-28,55.6779846847596
"148","HP_ABNORMAL_CIRCULATING_FATTY_ACID_ANION_CONCENTRATION",-0.536329682284555,-0.0185013361835346,-11.7617472571552,5.93607603523282e-29,4.56335845208523e-28,54.8662362337491
"238","GOBP_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",-0.757037332927118,-0.0172171405172707,-11.7109642543787,9.69474565193669e-29,7.30073703176457e-28,54.3807777695618
"175","GOBP_FATTY_ACYL_COA_METABOLIC_PROCESS",-0.371527906767958,-0.0371164710791402,-11.6533813383662,1.68812765800187e-28,1.24583821160538e-27,53.8319284263129
"168","GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",-0.423435899583281,-0.0360137651580308,-11.5916757629363,3.05277913031003e-28,2.20877548840079e-27,53.2456985120403
"322","HP_DECREASED_LDL_CHOLESTEROL_CONCENTRATION",-0.553161588848407,-0.0285099022534946,-11.5199075076507,6.06545856069781e-28,4.30414270941825e-27,52.5663778011963
"305","GOMF_LIPOPROTEIN_LIPASE_ACTIVITY",-0.626324807994001,-0.0107381465226211,-11.4671440619171,1.00306479394981e-27,6.98360205599016e-27,52.0686795602199
"137","GOMF_PROTEIN_LIPID_COMPLEX_BINDING",0.390897000811901,0.00923727375817521,11.4256686733922,1.48802536933233e-27,1.01681733571043e-26,51.6784945243477
"55","GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS",-0.330156006737352,-0.0173010751239387,-11.4103265814277,1.72134862847015e-27,1.15486844346452e-26,51.5343940482408
"159","GOBP_FATTY_ACID_OMEGA_OXIDATION",-0.626770131850838,0.0140581211044861,-11.4051128626844,1.80864665673732e-27,1.19176895774298e-26,51.4854528518883
"202","GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT",-0.327416100762161,-0.00124190563673097,-11.3353031290562,3.50287690532845e-27,2.26765189134421e-26,50.8315516186515
"339","GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL",-0.43804013410394,-0.0259107428488003,-11.3303836079179,3.66954669239703e-27,2.33459091292156e-26,50.7855696916927
"191","GOBP_MEDIUM_CHAIN_FATTY_ACID_METABOLIC_PROCESS",-0.508540824038527,-0.0278295068254362,-11.3105061748793,4.42714224346833e-27,2.76883980989799e-26,50.5999115809117
"54","GOBP_LIPID_DIGESTION",-0.387459791175269,0.0261306144400951,-11.2721596791955,6.35493136107647e-27,3.90828278706203e-26,50.2423529890718
"354","GOBP_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE",-0.64092773583678,-0.0231574671234455,-11.2701731402951,6.47491780878705e-27,3.91679454334823e-26,50.2238513736858
"308","GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING",0.460121947137986,0.0289695107113369,11.2204170352554,1.03370635937826e-26,6.15222010662224e-26,49.7611476234822
"184","GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",-0.36349694099356,-0.0177716390770002,-11.1784782845954,1.53175656157424e-26,8.97171700350627e-26,49.3721890205116
"69","GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION",-0.358157548080347,0.00398450934131199,-11.1488710499568,2.02075543076591e-26,1.16509180305097e-25,49.0981782382038
"170","GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",-0.457819606919103,-0.046568460283352,-11.1355868445055,2.28788183392148e-26,1.29881291802619e-25,48.9753912332096
"303","GOMF_LIPOPOLYSACCHARIDE_BINDING",0.404248876954986,-0.000610534526929323,11.1251020244849,2.52325650922885e-26,1.41072977561431e-25,48.8785477343096
"40","GOBP_LIPID_MODIFICATION",-0.291305541194251,-0.0168061257854927,-11.121458233395,2.61056796490852e-26,1.43776056574812e-25,48.8449058742726
"18","GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS",-0.242506137554161,-0.0246156178432934,-11.1081831966934,2.95482307829734e-26,1.60342605278194e-25,48.7224039665507
"201","GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT",-0.319280460545497,-0.02601520759708,-11.1016570808657,3.14024072538104e-26,1.6793461270516e-25,48.6622166809109
"63","GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS",-0.287519632514458,-0.0284595012160682,-11.0778719570375,3.91930961313367e-26,2.06603606749475e-25,48.4430568950478
"100","GOBP_TRANS_SYNAPTIC_SIGNALING_BY_LIPID",0.571126475745501,0.0240541560911403,11.0342312660662,5.88100369494891e-26,3.05646530061429e-25,48.0417599310819
"192","GOBP_MEDIUM_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS",-0.531261476048036,-0.0556236950240739,-10.9717131553326,1.04986975831191e-25,5.38058251134854e-25,47.4687228964132
"301","GOCC_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX",-0.584952703147351,-0.0172459083826764,-10.9433609694737,1.36447437644953e-25,6.89713760150517e-25,47.2095688582733
"65","GOBP_GLYCEROLIPID_METABOLIC_PROCESS",-0.233770778277297,-0.0242296827498025,-10.9031733920285,1.97687965406491e-25,9.85768368040476e-25,46.8430066635796
"46","GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT",-0.531936196202173,-0.0213954982964034,-10.8546014404803,3.09075970079069e-25,1.52065377278902e-24,46.4011840100202
"189","GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS",-0.567499802874371,-0.0250090377109709,-10.7475100087699,8.24043071552069e-25,4.00094596582518e-24,45.4317864408898
"147","HP_ABNORMAL_CIRCULATING_LONG_CHAIN_FATTY_ACID_CONCENTRATION",-0.529594619445913,-0.0295919591908793,-10.7343516629314,9.29146702769939e-25,4.45266406911828e-24,45.3131282162945
"199","GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS",-0.458227065932133,-0.028928790797338,-10.6771018168633,1.56464210281936e-24,7.4019607171839e-24,44.7980234519597
"340","GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT",-0.569043767243533,-0.0544407893286046,-10.5252267525121,6.17854196860825e-24,2.88592656508411e-23,43.4407236338568
"186","GOBP_REGULATION_OF_FATTY_ACID_OXIDATION",-0.363049998963585,-0.028349554771419,-10.5182967980275,6.57604417021638e-24,3.0332003735123e-23,43.3791118839285
"58","GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS",-0.253471838701398,-0.0131742012602061,-10.4039623922928,1.83220032513459e-23,8.34669037005759e-23,42.3666855145932
"356","GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS",-0.576387782412115,-0.00611597976596188,-10.4012739765858,1.87670836537098e-23,8.44518764416941e-23,42.3429726681306
"273","GOBP_LIPOPHAGY",-0.534323539119532,-0.036378294211568,-10.3965941267293,1.95676038829971e-23,8.69933232870592e-23,42.3017048471772
"331","GOBP_CHOLESTEROL_STORAGE",0.413195377063399,0.0121388818519859,10.375542676257,2.36086915887236e-23,1.03709609479036e-22,42.1162299428756
"107","GOBP_REGULATION_OF_PROTEIN_LIPIDATION",-0.569259932382516,-0.030380861841072,-10.3093555072353,4.25287563434224e-23,1.84624836361445e-22,41.5348042925617
"103","GOBP_LIPID_DROPLET_FORMATION",-0.470196648364201,-0.0293384866687761,-10.296253305573,4.77693452238425e-23,2.04963818460441e-22,41.42001757543
"166","GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS",-0.628944069908764,-0.0235057573284287,-10.2944788845911,4.8526676227224e-23,2.0582004054995e-22,41.404480009231
"172","GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE",-0.520271690418964,-0.0341636845934326,-10.2757604917823,5.72788358967329e-23,2.40180573248801e-22,41.2406890617091
"146","HP_VERY_LONG_CHAIN_FATTY_ACID_ACCUMULATION",-0.496734378257811,-0.0295572643783009,-10.2651275278223,6.2930506377427e-23,2.6091412194686e-22,41.1477414931645
"112","GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION",-0.28800363358528,-0.0132079729102618,-10.2483248183667,7.30098973107335e-23,2.99340578974007e-22,41.0010000080913
"32","GOBP_LIPID_CATABOLIC_PROCESS",-0.270268657939916,-0.0116675953208827,-10.2426546371842,7.67605587300194e-23,3.11259848037112e-22,40.9515195217691
"187","GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION",-0.392784414174049,-0.0273609733593147,-10.2108252115719,1.01651216692477e-22,4.07709771299175e-22,40.6741219664359
"247","GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",0.379779692035156,0.00543288274325061,10.1666438066845,1.49963488902516e-22,5.95016423709981e-22,40.290090792625
"344","GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX",-0.568888745335945,-0.0203643836512482,-10.1564375638728,1.64030359908111e-22,6.43906412830775e-22,40.2015449700064
"215","GOMF_LONG_CHAIN_FATTY_ACYL_COA_BINDING",-0.601877432917471,-0.0541084926753417,-10.1537361688576,1.67967791765575e-22,6.52422264857866e-22,40.1781191964227
"28","GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE",0.330149826289909,0.0135229721483427,10.0494031943936,4.18445221772499e-22,1.60839882118804e-21,39.276776875512
"266","GOBP_DETECTION_OF_BACTERIAL_LIPOPROTEIN",0.654836576848321,0.0149641309841706,10.0475348454258,4.2531562719699e-22,1.6179532622236e-21,39.2606967513535
"99","GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING_BY_LIPID",0.561482899791573,0.0283624600115095,10.0341634217726,4.77862184972511e-22,1.79929741076384e-21,39.1456769093303
"263","GOBP_LIPOPROTEIN_METABOLIC_PROCESS",-0.264431472142175,-0.0270199213742307,-9.93204447122442,1.15908076151369e-21,4.31272692010395e-21,38.2708947246202
"39","GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",-0.260017114087263,-0.0202592348012078,-9.93108247310389,1.168760682955e-21,4.31272692010395e-21,38.2626846418712
"16","GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS",-0.266360512884066,-0.0163758962394558,-9.90319638400394,1.48702690538941e-21,5.43280126820487e-21,38.0249434126451
"169","GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",-0.513514392322889,-0.0339936275616459,-9.88985115344308,1.66839837613067e-21,6.03567647835506e-21,37.9113406392971
"71","GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",-0.23938438722155,-0.00962369864784113,-9.85585572497332,2.23565652009476e-21,8.00929374674724e-21,37.6224526928267
"87","GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",-0.454701060369367,0.00350222413297867,-9.85184692490028,2.31405217470802e-21,8.21043511987751e-21,37.5884341179091
"330","GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX",0.357805572114374,0.00213012392427051,9.80571626838251,3.43799436929705e-21,1.20820944978153e-20,37.1976950182561
"288","GOBP_REGULATION_OF_LIPOPHAGY",-0.612149741971583,-0.0122621954950484,-9.74053805611902,6.00137286842558e-21,2.08915715891419e-20,36.6478985697318
"140","GOMF_SPHINGOLIPID_TRANSFER_ACTIVITY",-0.453097799049414,-0.032037768154681,-9.72399519093734,6.90996358232508e-21,2.38296874941865e-20,36.5087815365495
"289","GOBP_NEGATIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_ACTIVITY",-0.55625097601985,-0.00200056524275864,-9.70864074070982,7.87473782659204e-21,2.69053542408561e-20,36.3798135005646
"127","GOMF_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY",0.489699858491423,0.0436736263252231,9.68492419582717,9.63346161445465e-21,3.26123608782914e-20,36.1809027875844
"136","GOMF_LYSOPHOSPHOLIPID_ACYLTRANSFERASE_ACTIVITY",-0.347180660442246,-0.0309549617042299,-9.68342637269825,9.75677370162418e-21,3.2729540871812e-20,36.1683525323268
"292","GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS",0.493710789501365,0.00966871159168395,9.6530262727289,1.26266262712465e-20,4.19750008476573e-20,35.9139385882339
"76","GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS",-0.326986672524476,-0.0148064491697303,-9.59594033919977,2.04590243288911e-20,6.7405178369293e-20,35.4377875194303
"98","GOBP_INTESTINAL_LIPID_ABSORPTION",-0.339806409562909,0.00939430127719575,-9.53652411903328,3.37355567673672e-20,1.10163012806712e-19,34.9444170546688
"315","GOMF_LIPOPEPTIDE_BINDING",0.556715602095577,0.0302032297173771,9.47175137705435,5.80445811611538e-20,1.87881144284787e-19,34.4091590457296
"12","GOBP_N_TERMINAL_PROTEIN_LIPIDATION",-0.476010190251699,-0.0281937493510625,-9.44094132859108,7.5067982633912e-20,2.408703094949e-19,34.1555092149742
"24","GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS",-0.271013036987247,-0.0356069966212855,-9.43988431439417,7.57324425617503e-20,2.40907511252464e-19,34.1468180685554
"26","GOBP_LIPID_LOCALIZATION",-0.198093253850289,-0.0140646912147744,-9.40373595074513,1.02324569348006e-19,3.22715949482172e-19,33.8500307710912
"2","HP_ABNORMAL_CIRCULATING_LIPID_CONCENTRATION",-0.247111598398043,-0.0198932102580514,-9.37775653811919,1.2696549113947e-19,3.97036154495462e-19,33.6372590754338
"3","HP_ANTIPHOSPHOLIPID_ANTIBODY_POSITIVITY",0.491501169735389,-0.0218343805629954,9.35786474401753,1.49729092026679e-19,4.64286008049113e-19,33.4746430903653
"48","GOBP_PHOSPHOLIPID_EFFLUX",0.437538811275879,-0.00281310549542141,9.33895840591652,1.75095786619133e-19,5.38419543853835e-19,33.320323296687
"264","GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS",-0.27203873622633,-0.0364021247829617,-9.28166090058913,2.80963568450565e-19,8.56822783126103e-19,32.8540751046347
"105","GOBP_LIPID_EXPORT_FROM_CELL",-0.246615510408292,-0.00670355635801475,-9.22657010991698,4.41815395002817e-19,1.33631049800032e-18,32.4078236413366
"27","GOBP_REGULATION_OF_LIPID_STORAGE",0.264777505373364,-0.000663227176302773,9.14660242121603,8.49321072504316e-19,2.54796321751295e-18,31.7636406945824
"132","GOMF_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY",0.404320395266769,0.0226621945284276,9.14506581300967,8.60018857820498e-19,2.559249665611e-18,31.7513041489269
"157","GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS",0.287778379237006,-0.0156941396992148,9.11052169054274,1.1390346256276e-18,3.36243021485267e-18,31.4743852456578
"43","GOBP_REGULATION_OF_LIPID_TRANSPORT",-0.221648981887017,-0.0040676531771775,-9.06487412366933,1.64916828463269e-18,4.82970711928145e-18,31.1096816616221
"19","GOBP_SPHINGOLIPID_METABOLIC_PROCESS",-0.244418299518427,-0.00683385062914229,-9.06287242820319,1.67609788613164e-18,4.86992220458721e-18,31.0937210013893
"222","HP_RENAL_ANGIOMYOLIPOMA",0.497673907883253,-0.016929629279877,9.03445854463567,2.10876284223256e-18,6.07916788112355e-18,30.8674513761748
"75","GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS",-0.257068760596954,-0.0125444995452243,-8.98538125119775,3.13136023276524e-18,8.95714671232846e-18,30.4779130461647
"34","GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS",-0.209553002959556,-0.0100558443950617,-8.95457470505212,4.01013522317863e-18,1.13826145950224e-17,30.2342256890775
"155","GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS",-0.231123499025176,-0.0149763733532346,-8.93847462931831,4.56238899744777e-18,1.28513094660933e-17,30.107126038554
"188","GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION",-0.379171214066629,-0.0296442004886426,-8.90721864795407,5.8581131281918e-18,1.63760889719907e-17,29.8608830337011
"164","GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",-0.242179304063979,-0.00352523799495066,-8.85339432919225,8.99591344668756e-18,2.49585869310354e-17,29.4384003138144
"4","HP_ABNORMAL_GLYCOSPHINGOLIPID_METABOLISM",0.567901319293411,-0.05278444296207,8.75597537247013,1.94561476072174e-17,5.35770034855465e-17,28.6787747616875
"342","GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS",-0.416016472061264,-0.0263511077163839,-8.54534747504222,1.00874755459192e-16,2.75724331588458e-16,27.0588392021709
"214","GOMF_LONG_CHAIN_FATTY_ACID_BINDING",0.371648517799042,0.00192824292834879,8.46991785224519,1.80515390264415e-16,4.89780727996833e-16,26.4862523624225
"285","GOBP_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION",-0.469602309806667,-0.000590765905419517,-8.40300229673703,3.01496649651682e-16,8.12060319134821e-16,25.9816569028792
"33","GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING",0.306258822334051,0.0155806357925017,8.36709362708432,3.96521220401297e-16,1.06026326324695e-15,25.7121866528279
"114","GOBP_LIPID_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER",0.44911568191745,-0.016960314534011,8.33889878704187,4.91378003938462e-16,1.30269576254014e-15,25.5012465353903
"211","GOMF_FATTY_ACID_LIGASE_ACTIVITY",-0.321403136003554,-0.0395557351876241,-8.33813228747399,4.94247714784877e-16,1.30269576254014e-15,25.4955198693621
"153","GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",-0.23001849735273,-0.015748830802988,-8.31076595023885,6.0830119193248e-16,1.59193716186585e-15,25.2913354986551
"35","GOBP_GALACTOLIPID_METABOLIC_PROCESS",-0.388496248269666,0.00642047959540044,-8.30588532632001,6.31214030924016e-16,1.64026744655607e-15,25.2549766545083
"217","GOMF_FATTY_ACID_DERIVATIVE_BINDING",-0.386433794894902,-0.0156385118379074,-8.28181978899023,7.57267571399745e-16,1.95406806885668e-15,25.0759465358789
"248","GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",0.361390455327421,-0.0053977011468915,8.26648815418975,8.50222230284366e-16,2.17869446510369e-15,24.9621066753664
"269","GOBP_POSITIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS",-0.500271181226975,-0.0178404301010438,-8.23441762735331,1.08263232082689e-15,2.75511259575945e-15,24.7245234232177
"360","GOBP_SEQUESTERING_OF_TRIGLYCERIDE",-0.314307677764174,0.00497435462718035,-8.22645013257251,1.1494896969549e-15,2.90521711079697e-15,24.6656136838916
