"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"189","GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS",-0.55884952831291,-0.0186792908532844,-5.57724187640241,1.39461108669915e-07,3.21632181869991e-06,7.15925458311477
"166","GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS",-0.669784592065247,-0.0317763085430078,-5.51241783691185,1.87959005408776e-07,4.07981605857872e-06,6.87436097595969
"48","GOBP_PHOSPHOLIPID_EFFLUX",0.532717531609394,0.0378458462105733,5.47629481661188,2.21778950544311e-07,4.54646848615838e-06,6.71648064062649
"155","GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS",-0.313340844788591,-0.0282840333922778,-5.41348708762895,2.95273618611235e-07,5.57142291070513e-06,6.44348526921857
"186","GOBP_REGULATION_OF_FATTY_ACID_OXIDATION",-0.421748441997559,-0.0164974055153361,-5.40854570331316,3.01974141501633e-07,5.57142291070513e-06,6.42208972159477
"184","GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",-0.411427367737491,0.00658188636090484,-5.33426184151766,4.22526923735169e-07,7.42440165991796e-06,6.10191490788179
"360","GOBP_SEQUESTERING_OF_TRIGLYCERIDE",-0.521287566076159,-0.0212094170533654,-5.32265680600368,4.45185075397198e-07,7.46696785552573e-06,6.05214540498068
"207","GOMF_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY",-0.501550505287468,-0.0152045653657025,-5.24904670061934,6.19114059445853e-07,9.80217959466268e-06,5.73805463597379
"173","GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS",-0.368115817751237,-0.0264882426111867,-5.24247182070186,6.37540136238223e-07,9.80217959466268e-06,5.71013498495665
"255","GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING",0.497416542744366,0.0110056444961554,5.22839447748637,6.7880774629996e-07,1.00192023353874e-05,5.65043183748288
"32","GOBP_LIPID_CATABOLIC_PROCESS",-0.295389531125466,-0.0187284014875475,-5.19828363994692,7.7600799323986e-07,1.10133442117503e-05,5.52307429372065
"328","GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_ESTERIFICATION",0.570749817349326,0.0492523819852689,5.14847270764548,9.67332408007475e-07,1.32202095761022e-05,5.31343283349741
"159","GOBP_FATTY_ACID_OMEGA_OXIDATION",-0.698658534917649,-0.0234826846407521,-5.13869029166832,1.00996921513181e-06,1.33099514422727e-05,5.27241457984828
"101","GOBP_REGULATION_OF_LIPID_TRANSPORTER_ACTIVITY",-0.685786659335172,-0.0096645854807715,-5.07985309086393,1.30775954047809e-06,1.66401127736695e-05,5.02677954971962
"14","GOBP_LIPID_METABOLIC_PROCESS",-0.254109911484898,-0.0205535518257031,-5.04370705138902,1.53138735602085e-06,1.88360644790565e-05,4.87679621396972
"288","GOBP_REGULATION_OF_LIPOPHAGY",-0.732175267131471,-0.0605923494464655,-5.01093228995051,1.76600928139099e-06,2.10212072526863e-05,4.74141311282179
"233","GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY",-0.401804184255334,-0.0285612768609701,-4.93545469485454,2.44697445417092e-06,2.82166741746584e-05,4.43187439619087
"336","GOBP_REVERSE_CHOLESTEROL_TRANSPORT",0.440051342203342,0.0113186622890028,4.9053164584004,2.78495360186756e-06,3.11408448208827e-05,4.30915662837739
"188","GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION",-0.485225421606059,-0.0282166586059931,-4.84176738495664,3.65259441028857e-06,3.90837434907183e-05,4.05206555713128
"211","GOMF_FATTY_ACID_LIGASE_ACTIVITY",-0.426917722734028,-0.00870944854092561,-4.8382798645419,3.70713014139605e-06,3.90837434907183e-05,4.03802267858762
"354","GOBP_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE",-0.673471461930313,0.00166452753587413,-4.82083894617427,3.99192805381424e-06,4.0917262551596e-05,3.96789874610516
"191","GOBP_MEDIUM_CHAIN_FATTY_ACID_METABOLIC_PROCESS",-0.451759177535611,-0.0157008165881384,-4.79632778051755,4.42829532298592e-06,4.41632695724812e-05,3.86964125192273
"22","GOBP_LIPID_BIOSYNTHETIC_PROCESS",-0.247069373589336,-0.0375573101191528,-4.78991361596153,4.54991009018749e-06,4.41820216652417e-05,3.84398571779574
"107","GOBP_REGULATION_OF_PROTEIN_LIPIDATION",-0.584755169320626,0.00535410890890134,-4.77111890681102,4.92519596542917e-06,4.65999310575222e-05,3.76894639881853
"358","GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",-0.363881094451712,-0.017365832222576,-4.76337157680743,5.08847195926458e-06,4.69411538242157e-05,3.73807385790136
"234","GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY",-0.422805188940275,-0.0173216870193425,-4.7541256082079,5.29020191687674e-06,4.70328978573019e-05,3.70127476059464
"327","GOBP_REGULATION_OF_CHOLESTEROL_ESTERIFICATION",0.507588461315802,0.0306960079088279,4.75130195918891,5.35333796749778e-06,4.70328978573019e-05,3.69004645805983
"180","GOBP_VERY_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS",-0.55551833547134,0.00808284455079592,-4.7335104844896,5.76826535270184e-06,4.94997654685344e-05,3.61940466065685
"295","GOCC_LAMELLIPODIUM_MEMBRANE",0.486716957607995,0.00331137916068019,4.65667882023043,7.94640043549573e-06,6.66414036522256e-05,3.31646554561204
"325","HP_ABNORMAL_HDL_CHOLESTEROL_CONCENTRATION",0.41957688819202,0.0153604866141199,4.65101937628826,8.13507298720544e-06,6.67075984950846e-05,3.2942883808944
"229","HP_LIPOMA",-0.435148887742731,-0.00662420430881041,-4.61470885569851,9.45275796964902e-06,7.58275584956628e-05,3.15245405126708
"301","GOCC_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX",-0.518879628106944,-0.0443337175514377,-4.60263232160062,9.93505518697113e-06,7.70233437192793e-05,3.10545549658027
"198","GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS",-0.306962634355654,-0.0172804779221736,-4.60058123836814,1.00192967439713e-05,7.70233437192793e-05,3.09748191355983
"217","GOMF_FATTY_ACID_DERIVATIVE_BINDING",-0.387886664029389,-0.0140295551705213,-4.54426649041868,1.2621419758041e-05,9.50470181779007e-05,2.87954683397657
"293","GOBP_LIPOXIN_METABOLIC_PROCESS",-0.541333146955521,0.0249525784980414,-4.53830056142836,1.2932555409474e-05,9.54422589219183e-05,2.85657125898538
"146","HP_VERY_LONG_CHAIN_FATTY_ACID_ACCUMULATION",-0.471186409557422,-0.0206314940044154,-4.5123410706984,1.43747379468564e-05,0.00010348350792396,2.75684981727539
"260","GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.465999666459558,0.00965642643186896,4.50880106411997,1.45830417670621e-05,0.00010348350792396,2.74328297522568
"362","GOBP_CELLULAR_TRIGLYCERIDE_HOMEOSTASIS",-0.599090452859713,-0.0264371629051534,-4.48086293075434,1.63323314343902e-05,0.000113710005646981,2.63648105342245
"199","GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS",-0.438017713174452,-0.0315852833816997,-4.47507276181044,1.67193775266357e-05,0.000114249079765344,2.61440631279691
"60","GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS",-0.323260472225429,-0.00240204084282637,-4.45678409144176,1.80008409241004e-05,0.000120769278199874,2.54481725243531
"297","GOCC_INTERMEDIATE_DENSITY_LIPOPROTEIN_PARTICLE",0.632750382926916,0.0400136736448569,4.39368234061771,2.31897638405927e-05,0.000152803979592477,2.30630409226477
"80","GOBP_PHOSPHOLIPID_HOMEOSTASIS",0.407469975262537,-0.00540410495068157,4.38110633991896,2.43835619742866e-05,0.000157851480149329,2.25906590830845
"181","GOBP_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL",-0.394256492579238,-0.0179404635154842,-4.37573897630983,2.49108842812721e-05,0.000158484763789472,2.23893513174798
"237","GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.674317352549475,0.04993660678758,4.36445594236556,2.6055415464898e-05,0.00016295675095843,2.19667614259849
"145","HP_ABNORMAL_CIRCULATING_FATTY_ACID_CONCENTRATION",-0.331495628565029,-0.0308834397084581,-4.34797065516182,2.78190498129256e-05,0.000171087156349493,2.13507703942093
"182","GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS",-0.394090277305766,0.0274433244741586,-4.33062664232239,2.97983206465084e-05,0.000180255415058387,2.07045458453313
"109","GOBP_NEGATIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS",0.622979319991057,-0.00915561847977675,4.30948879851732,3.23939712789196e-05,0.000192796377450344,1.99195456216907
"252","GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_CATABOLIC_PROCESS",0.539790423039812,-0.027407868770174,4.2956201848353,3.42136137713451e-05,0.000200394023517879,1.94060492839343
"147","HP_ABNORMAL_CIRCULATING_LONG_CHAIN_FATTY_ACID_CONCENTRATION",-0.445756802346046,-0.00232165293518907,-4.27216601002019,3.75165744745864e-05,0.000216306499705037,1.85404368869346
"118","GOCC_PHOSPHOLIPID_TRANSLOCATING_ATPASE_COMPLEX",-0.558917116067423,-0.00420908956702692,-4.2646068877078,3.86448621828344e-05,0.000219383909930245,1.82622071455619
"200","GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS",-0.289970226981002,-0.00648069315401359,-4.25329450797434,4.03944409184296e-05,0.000225841646953038,1.78465167915752
"350","GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",-0.399530792257087,-0.0246963070790423,-4.22554752298403,4.50136926611847e-05,0.000247911232716077,1.68304061608623
"135","GOMF_GLYCOLIPID_BINDING",0.361186902822357,-0.0215891114451468,4.20561202125254,4.86410403253202e-05,0.000263949174706517,1.61034331053967
"39","GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",-0.26685605424119,-0.032813555083096,-4.19213034349622,5.12512517427631e-05,0.000270947672203779,1.56132708533504
"245","GOBP_LAMELLIPODIUM_ASSEMBLY",-0.314502239015561,-0.00102264948024986,-4.18882126341283,5.1912165758952e-05,0.000270947672203779,1.5493141439337
"282","GOBP_LAMELLIPODIUM_ORGANIZATION",-0.3038266393322,-0.0114799227758729,-4.18715006276702,5.22490482420401e-05,0.000270947672203779,1.54324990483641
"286","GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION",-0.36189490770026,-0.00226663724804499,-4.18172999144919,5.33561143135492e-05,0.000270947672203779,1.52359478753476
"320","HP_DECREASED_HDL_CHOLESTEROL_CONCENTRATION",0.392756114529547,-0.00152705248548183,4.18054025328494,5.36021140132137e-05,0.000270947672203779,1.51928293934036
"127","GOMF_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY",0.485898271759689,0.0111373695508377,4.17321083282568,5.51417528230193e-05,0.000274963605293164,1.4927400674096
"10","GOBP_LIPID_HYDROXYLATION",-0.537670038500045,0.0199097263807845,-4.13788595786995,6.31759920656423e-05,0.00031082588096296,1.36530793294022
"236","GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING",0.508371757545112,0.0444938142092867,4.11635705172068,6.86100734420533e-05,0.000333119961843653,1.28804672611431
"296","GOCC_LOW_DENSITY_LIPOPROTEIN_PARTICLE",0.447244427359246,-0.0332930116891283,4.11127521412853,6.99565633371976e-05,0.000335246387940596,1.26985412760731
"298","GOCC_HIGH_DENSITY_LIPOPROTEIN_PARTICLE",0.355118130946655,0.0357054923695612,4.09806933367817,7.35748961987749e-05,0.000348065855094204,1.2226580817456
"131","GOMF_GLYCOSPHINGOLIPID_BINDING",0.473929139962961,0.0195225459474682,4.07558285286558,8.01516946322466e-05,0.000374379434421507,1.14256103872354
"125","GOMF_LIPID_BINDING",-0.218939013007619,-0.0155051412368118,-4.03960499534837,9.18579247653717e-05,0.000421838113829321,1.01510956831335
"33","GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING",0.350312470909413,0.0191870570837002,4.03747868930081,9.25986103527777e-05,0.000421838113829321,1.00760427820815
"148","HP_ABNORMAL_CIRCULATING_FATTY_ACID_ANION_CONCENTRATION",-0.372781207491577,-0.0219519288475438,-4.03352859518566,9.39897755200691e-05,0.000422953989840311,0.99366956810418
"57","GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS",-0.22475672913497,-0.0317004962338165,-3.98545907239183,0.000112601602431271,0.000500457332565082,0.824938016003543
"65","GOBP_GLYCEROLIPID_METABOLIC_PROCESS",-0.212938195725035,-0.0214999151333236,-3.98233613909423,0.00011392524643758,0.000500457332565082,0.814030105343533
"284","GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION",-0.320913664673574,-0.0273230708670771,-3.96819850280728,0.000120105411442006,0.000521398786142356,0.7647324603533
"278","GOBP_RESPONSE_TO_DIACYL_BACTERIAL_LIPOPEPTIDE",0.6061951870351,-0.00543057781216072,3.94698581354935,0.000129981645223532,0.000557711942877714,0.691019538422069
"84","GOBP_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING",0.546960637422639,0.0245962591665755,3.94314162422008,0.000131852382768523,0.000559235968294079,0.677694065201035
"23","GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",-0.232418222457687,-0.0335023216648961,-3.90308109545425,0.00015293747836661,0.000641294653605444,0.539431164527083
"150","HP_NEOPLASM_OF_FATTY_TISSUE",-0.324274849000314,-0.00333481463675402,-3.89998468681466,0.000154694483538947,0.000641373757594061,0.528790295724353
"116","GOCC_LIPID_DROPLET",-0.275424480010756,-0.0152770753023234,-3.87675893457207,0.000168499891339344,0.000690849554491311,0.449185483412462
"162","GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT",-0.248407107422428,0.0256960919836641,-3.87326619249346,0.000170674778445101,0.000692076848859807,0.437246586277206
"19","GOBP_SPHINGOLIPID_METABOLIC_PROCESS",-0.249030968906512,-0.0245947264215499,-3.86267710999819,0.00017743290991628,0.000706316702592735,0.401102626294248
"91","GOBP_POSITIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",-0.427050080908188,-0.0313120226070783,-3.86178342487423,0.000178014778702234,0.000706316702592735,0.398055748708877
"273","GOBP_LIPOPHAGY",-0.520804908503501,-0.0263488771327038,-3.82028725128357,0.000207122779347502,0.000813067080630088,0.257193055602619
"179","GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS",-0.32148942050698,-0.0225637445317567,-3.81095244158061,0.000214267346431179,0.000832259482453739,0.225670742243806
"308","GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING",0.433253960891203,-0.0103893612054209,3.79097429807941,0.000230352539012919,0.000885417571830908,0.158412646245674
"106","GOBP_LIPID_IMPORT_INTO_CELL",-0.298033281440919,-0.0140725496942498,-3.76684753850132,0.000251307523885922,0.000956004910452629,0.0775619904965588
"122","GOMF_PHOSPHOLIPID_BINDING",-0.217815513835871,-0.0104983888183092,-3.75987327736694,0.000257694203197964,0.000970297561020906,0.0542671851612759
"322","HP_DECREASED_LDL_CHOLESTEROL_CONCENTRATION",-0.382289949059203,0.0241384856224853,-3.72647222534075,0.000290474581837321,0.0010826779868482,-0.0568186643042869
"6","HP_LIPID_ACCUMULATION_IN_HEPATOCYTES",-0.253680207114035,-0.0217367082907676,-3.68885305667013,0.000332117556336137,0.00122551378288034,-0.180983139196899
"209","GOMF_FATTY_ACID_BINDING",-0.292354036480228,-0.000165613260803472,-3.67877651534773,0.00034419676908787,0.00125751096825172,-0.214069695136585
"78","GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",0.259550459073181,-0.00526145900031376,3.6584543383667,0.000369834022848316,0.00133792896501008,-0.280576442501882
"61","GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS",-0.263558642857421,0.0226560965055683,-3.65346714792143,0.000376396082589886,0.00134844810170552,-0.296852250242233
"2","HP_ABNORMAL_CIRCULATING_LIPID_CONCENTRATION",-0.202217882182258,-0.013440336713796,-3.61494833169606,0.000430916867376209,0.00152892619290212,-0.421954736312817
"193","GOBP_MEDIUM_CHAIN_FATTY_ACID_CATABOLIC_PROCESS",-0.523971320970824,0.0215072066831787,-3.59741076139068,0.000458138608384752,0.00161002996660927,-0.478557866033811
"304","GOMF_LIPOPOLYSACCHARIDE_IMMUNE_RECEPTOR_ACTIVITY",0.522643702248671,-0.021387307835439,3.59395865994831,0.00046368475786972,0.00161414788352761,-0.489673327073372
"341","GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS",-0.30317517816026,-0.0387849280640172,-3.56191549378607,0.000518277949769868,0.00178733236883254,-0.592435122921532
"312","GOMF_APOLIPOPROTEIN_RECEPTOR_BINDING",0.467500704453056,-0.0406521629217648,3.51903334804872,0.000600865085663962,0.00205295570935187,-0.728781634590067
"351","GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",-0.357525808337523,-0.0253949335354082,-3.51411701195659,0.000611088263314072,0.00206872999232011,-0.744327066929357
"152","GOBP_FATTY_ACID_ALPHA_OXIDATION",-0.433751607946848,-0.00587078657441936,-3.49303096116996,0.000656821179281502,0.00220333650140795,-0.81079877289767
"174","GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS",-0.31206544031685,-0.000842488636724888,-3.47683951284894,0.000694103681220996,0.00230742575108601,-0.861617518120718
"132","GOMF_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY",0.341377753545784,0.00600609046037403,3.47221013435132,0.000705123705583722,0.00232313078000351,-0.876111634710335
"139","GOMF_PHOSPHOLIPID_TRANSFER_ACTIVITY",-0.339388473962619,-0.0201980082430878,-3.46155876567169,0.00073110655450791,0.00236937068844235,-0.90939956227745
"257","GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY",0.322275729847197,0.0356385686736603,3.46119858888962,0.000732000700494385,0.00236937068844235,-0.91052372204647
"137","GOMF_PROTEIN_LIPID_COMPLEX_BINDING",0.336867999785604,-0.0198431830484289,3.45842658002686,0.000738916737449836,0.00237095892277382,-0.919172302465049
"63","GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS",-0.217591789494935,-0.0322342545681054,-3.4412746190667,0.000783094224589464,0.00247648845758833,-0.972558653191805
"335","GOBP_CHOLESTEROL_EFFLUX",0.246966017221079,-0.00188638543132436,3.44046936513406,0.000785228047528006,0.00247648845758833,-0.975059657465869
"16","GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS",-0.217489415660653,-0.0291601249679843,-3.42353582497415,0.000831384475234994,0.00259983789289587,-1.02754065815338
"212","GOMF_MEDIUM_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY",-0.429740537491789,-0.00416017483030297,-3.4024277177106,0.000892486857515689,0.00276745924725453,-1.0926591380494
"261","GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.438679705598865,0.0326607450574905,3.39746594751493,0.000907448910841325,0.00279040540083707,-1.10791767577165
"4","HP_ABNORMAL_GLYCOSPHINGOLIPID_METABOLISM",0.511969655676753,-0.0338867787507748,3.38331044406508,0.000951437173865065,0.00290149022443148,-1.1513472537744
"253","GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_REMODELING",0.360574308290531,0.0309505354717454,3.37500829228582,0.000978157762603044,0.00293447328780913,-1.17674836170293
"361","GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_REMODELING",0.360574308290531,0.0309505354717454,3.37500829228582,0.000978157762603044,0.00293447328780913,-1.17674836170293
"17","GOBP_PHOSPHOLIPID_METABOLIC_PROCESS",-0.187291953040764,-0.0319754234713463,-3.34666577937909,0.00107476953080689,0.00319830610377211,-1.26307257278167
"216","GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY",-0.459608724954216,-0.0415306463663053,-3.33875285915041,0.00110329627383424,0.00325693060035867,-1.28706481268712
"164","GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",-0.215283504782883,0.00690833995645086,-3.33001046958148,0.00113563623119586,0.00332579181993074,-1.31351681346679
"176","GOBP_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS",-0.306697750436369,0.00554016315340294,-3.32085609515173,0.00117044902487899,0.00340075346598698,-1.34115314997148
"69","GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION",-0.269816199411042,-0.00908612510719696,-3.31780680340571,0.00118226486047264,0.00340824791808129,-1.35034457541429
"41","GOBP_LIPID_GLYCOSYLATION",-0.336410339830765,-0.0105260067685957,-3.28090124008264,0.00133439611672806,0.00381699354319887,-1.46102635722823
"18","GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS",-0.18504282020978,-0.0286476195249273,-3.23693477518157,0.00153944504412816,0.00436965554833301,-1.5915231049552
"133","GOMF_SPHINGOLIPID_TRANSPORTER_ACTIVITY",-0.319075114833087,0.0155637663340632,-3.20119883795251,0.00172735206890809,0.00486559475898537,-1.69649404122937
"183","GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS",0.270603527160508,0.0403587668871209,3.16871196512879,0.00191648302707649,0.00535744118932747,-1.79106282001867
"300","GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE",0.288787754928969,0.0313353801178298,3.14771107791886,0.00204880002590156,0.00564184484744533,-1.85175909991324
"368","GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE",0.288787754928969,0.0313353801178298,3.14771107791886,0.00204880002590156,0.00564184484744533,-1.85175909991324
"289","GOBP_NEGATIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_ACTIVITY",0.434633239599425,0.00143241584953971,3.14103170573818,0.0020926297475867,0.00566042882493861,-1.8709915283435
"169","GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",-0.397206464483852,-0.0315162904213629,-3.14005823209671,0.0020990898020377,0.00566042882493861,-1.87379161473161
"266","GOBP_DETECTION_OF_BACTERIAL_LIPOPROTEIN",0.450795337944248,0.0153549796432745,3.13968546303613,0.00210156842551921,0.00566042882493861,-1.87486364644236
"160","GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE",-0.412626079240669,0.0169720211842426,-3.12837193298816,0.00217809909411241,0.00582404757773536,-1.90734806441201
"268","GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS",-0.305662353949639,-0.0185226470459245,-3.12461682161996,0.00220406664679275,0.00585108340047861,-1.91810792667591
"144","HP_ELEVATED_CIRCULATING_LONG_CHAIN_FATTY_ACID_CONCENTRATION",-0.430461745902277,-0.0395460742562654,-3.11372340703063,0.00228103062323141,0.0060121449998028,-1.94925927721797
"92","GOBP_NEGATIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",0.402647796059545,0.00309046719516228,3.11100893852967,0.00230059274015856,0.00602070014977665,-1.95700721688306
"13","GOBP_C_TERMINAL_PROTEIN_LIPIDATION",-0.40826736778612,-0.0378886109224573,-3.10399236150468,0.00235188108387336,0.0061115783095019,-1.97700790556329
"269","GOBP_POSITIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS",-0.433532436402141,-0.000359817774315799,-3.08551625813281,0.00249204398769632,0.00640776888562285,-2.02948866848966
"366","GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS",-0.265794229800368,0.00661423957814788,-3.08442075633511,0.00250059273585282,0.00640776888562285,-2.03259196376097
"8","HP_INCREASED_INTRAMYOCELLULAR_LIPID_DROPLETS",-0.320075699237543,-0.0136552195101985,-3.07467743434287,0.0025778277301416,0.00656012712015344,-2.06015083301853
"94","GOBP_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY",0.281760024605587,-0.00613769940147902,3.05589418095364,0.00273298528458471,0.00690733952062848,-2.11306747581884
"110","GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS",-0.292187624345523,-0.0199509234897448,-3.03501225608558,0.00291558423803254,0.00731871145465312,-2.17156872742495
"213","GOMF_VERY_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY",-0.323878553909862,-0.00445103121067739,-3.02763731383143,0.00298272054655541,0.00738733919594908,-2.19214715417143
